-35.3423	0.98965	0.766338	
-35.0821	0.990757	0.849242	
-34.9658	0.991798	0.835123	
-35.0147	0.992011	0.843233	
-35.389	0.990926	0.842249	
-35.9078	0.989504	0.823802	
-36.8028	0.989436	0.821915	
-38.9044	0.981775	0.83416	
-41.9888	0.953952	0.709855	
-46.9785	0.903905	0.40547	
-47.6893	-0.671674	0.347574	
-43.0046	-0.704771	0.135924	
-42.1643	-0.696084	0.161113	
-42.8558	-0.637578	0.164281	
-42.1188	-0.644797	0.19198	
-43.133	-0.6288	0.130855	
-47.6759	-0.466337	0.104874	
-52.3927	-0.414893	0.168987	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
-100	0	1.70398e-32	
